,team,date,cum_wins,games_played,win_record,opposing_team,point_diff,owr,ogp
1689,Washington,03/05/2025,4,17,0.23529411764705882,USC,-31,0.35294117647058826,17
1690,Washington,03/09/2025,4,18,0.2222222222222222,Oregon,-7,0.6666666666666666,18
1691,Washington,11/05/2024,5,19,0.2631578947368421,UC Davis,6,0.35,20
1692,Washington,11/09/2024,5,20,0.25,Nevada,-10,0.5238095238095238,21
1693,Washington,11/13/2024,6,21,0.2857142857142857,Seattle Pacific,15,0.0,1
1694,Washington,11/17/2024,7,22,0.3181818181818182,UMass Lowell,5,0.38095238095238093,21
1695,Washington,11/22/2024,8,23,0.34782608695652173,Alcorn St.,17,0.44,25
1696,Washington,11/28/2024,9,24,0.375,Colorado St.,6,0.7777777777777778,27
1697,Washington,11/29/2024,10,25,0.4,Santa Clara,7,0.5,26
1698,Washington,12/03/2024,10,26,0.38461538461538464,UCLA,-11,0.6785714285714286,28
1699,Washington,12/07/2024,10,27,0.37037037037037035,USC,-24,0.43333333333333335,30
1700,Washington,12/10/2024,11,28,0.39285714285714285,Eastern Washington,18,0.26666666666666666,30
1701,Washington,12/18/2024,12,29,0.41379310344827586,Washington St.,16,0.5666666666666667,30
1702,Washington,12/23/2024,12,30,0.4,Seattle,-9,0.45161290322580644,31
1703,Washington,12/29/2024,13,31,0.41935483870967744,NJIT,37,0.1935483870967742,31
1704,Bryant,01/04/2025,1,1,1.0,Maine,26,0.0,1
1705,Bryant,01/11/2025,2,2,1.0,Vermont,20,0.6666666666666666,3
1706,Bryant,01/16/2025,3,3,1.0,Albany,10,0.25,4
1707,Bryant,01/18/2025,4,4,1.0,UMass Lowell,23,0.5,4
1708,Bryant,01/23/2025,5,5,1.0,New Hampshire,19,0.3333333333333333,6
1709,Bryant,01/25/2025,6,6,1.0,Binghamton,14,0.16666666666666666,6
1710,Bryant,01/30/2025,7,7,1.0,UMBC,6,0.42857142857142855,7
1711,Bryant,02/01/2025,8,8,1.0,NJIT,22,0.3333333333333333,9
1712,Bryant,02/06/2025,8,9,0.8888888888888888,Albany,-5,0.4444444444444444,9
1713,Bryant,02/08/2025,9,10,0.9,Binghamton,7,0.4,10
1714,Bryant,02/13/2025,10,11,0.9090909090909091,NJIT,22,0.25,12
1715,Bryant,02/15/2025,11,12,0.9166666666666666,UMBC,2,0.3333333333333333,12
1716,Bryant,02/20/2025,11,13,0.8461538461538461,Vermont,-4,0.75,12
1717,Bryant,02/27/2025,12,14,0.8571428571428571,UMass Lowell,1,0.35714285714285715,14
1718,Bryant,03/01/2025,13,15,0.8666666666666667,Maine,8,0.6,15
1719,Bryant,03/04/2025,14,16,0.875,New Hampshire,34,0.375,16
1720,Bryant,03/08/2025,15,17,0.8823529411764706,UMBC,11,0.29411764705882354,17
1721,Bryant,03/11/2025,16,18,0.8888888888888888,Albany,13,0.5,18
1722,Bryant,03/15/2025,17,19,0.8947368421052632,Maine,20,0.631578947368421,19
1723,Bryant,03/21/2025,17,20,0.85,Michigan St.,-25,0.8095238095238095,21
1724,Bryant,11/04/2024,18,21,0.8571428571428571,Dean,42,0.0,1
1725,Bryant,11/08/2024,18,22,0.8181818181818182,Siena,-2,0.47619047619047616,21
1726,Bryant,11/14/2024,19,23,0.8260869565217391,Buffalo,23,0.2608695652173913,23
1727,Bryant,11/18/2024,20,24,0.8333333333333334,Delaware,1,0.37037037037037035,27
1728,Bryant,11/21/2024,20,25,0.8,Stonehill,-1,0.4166666666666667,24
1729,Bryant,11/24/2024,20,26,0.7692307692307693,St. Bonaventure,-15,0.5769230769230769,26
1730,Bryant,11/26/2024,21,27,0.7777777777777778,Tennessee St.,12,0.5714285714285714,28
1731,Bryant,11/27/2024,21,28,0.75,Chattanooga,-8,0.7241379310344828,29
1732,Bryant,12/02/2024,22,29,0.7586206896551724,Drexel,5,0.5172413793103449,29
1733,Bryant,12/06/2024,22,30,0.7333333333333333,Brown,-1,0.5416666666666666,24
1734,Bryant,12/08/2024,23,31,0.7419354838709677,Vermont St. Johnson,59,0.0,2
1735,Bryant,12/11/2024,23,32,0.71875,St. John's,-22,0.9032258064516129,31
1736,Bryant,12/14/2024,23,33,0.696969696969697,Fordham,-2,0.3870967741935484,31
1737,Bryant,12/22/2024,23,34,0.6764705882352942,Towson,-5,0.6666666666666666,33
1738,Bryant,12/30/2024,23,35,0.6571428571428571,Grand Canyon,-46,0.7647058823529411,34
1739,SUNY Oneonta,11/07/2024,0,1,0.0,Binghamton,-19,0.42105263157894735,19
1740,SUNY Oneonta,11/09/2024,0,2,0.0,Albany,-20,0.5,20
1741,Jacksonville St.,01/04/2025,0,1,0.0,Kennesaw St.,-12,1.0,1
1742,Jacksonville St.,01/09/2025,1,2,0.5,Western Kentucky,6,0.3333333333333333,3
1743,Jacksonville St.,01/11/2025,1,3,0.3333333333333333,Middle Tennessee,-17,0.75,4
1744,Jacksonville St.,01/16/2025,2,4,0.5,Louisiana Tech,2,0.4,5
1745,Jacksonville St.,01/18/2025,3,5,0.6,Sam Houston St.,8,0.16666666666666666,6
1746,Jacksonville St.,01/23/2025,4,6,0.6666666666666666,UTEP,7,0.6666666666666666,6
1747,Jacksonville St.,01/25/2025,5,7,0.7142857142857143,New Mexico St.,6,0.5714285714285714,7
1748,Jacksonville St.,01/30/2025,6,8,0.75,FIU,4,0.125,8
1749,Jacksonville St.,02/01/2025,7,9,0.7777777777777778,Liberty,11,0.5555555555555556,9
1750,Jacksonville St.,02/06/2025,8,10,0.8,Middle Tennessee,14,0.6,10
1751,Jacksonville St.,02/08/2025,9,11,0.8181818181818182,Western Kentucky,2,0.45454545454545453,11
1752,Jacksonville St.,02/13/2025,9,12,0.75,Sam Houston St.,-5,0.16666666666666666,12
1753,Jacksonville St.,02/15/2025,10,13,0.7692307692307693,Louisiana Tech,2,0.46153846153846156,13
1754,Jacksonville St.,02/20/2025,10,14,0.7142857142857143,New Mexico St.,-9,0.5384615384615384,13
1755,Jacksonville St.,02/22/2025,11,15,0.7333333333333333,UTEP,8,0.5,14
1756,Jacksonville St.,02/27/2025,11,16,0.6875,Liberty,-4,0.7333333333333333,15
1757,Jacksonville St.,03/01/2025,12,17,0.7058823529411765,FIU,5,0.1875,16
1758,Jacksonville St.,03/08/2025,12,18,0.6666666666666666,Kennesaw St.,-4,0.5555555555555556,18
1759,Jacksonville St.,03/12/2025,13,19,0.6842105263157895,FIU,9,0.2,20
1760,Jacksonville St.,03/14/2025,14,20,0.7,Middle Tennessee,2,0.65,20
1761,Jacksonville St.,03/15/2025,14,21,0.6666666666666666,Liberty,-12,0.7619047619047619,21
1762,Jacksonville St.,03/18/2025,15,22,0.6818181818181818,Georgia Tech,17,0.5,20
1763,Jacksonville St.,11/04/2024,16,23,0.6956521739130435,LaGrange,64,0.0,1
1764,Jacksonville St.,11/07/2024,16,24,0.6666666666666666,Air Force,-6,0.09523809523809523,21
1765,Jacksonville St.,11/13/2024,17,25,0.68,Georgia St.,5,0.4782608695652174,23
1766,Jacksonville St.,11/17/2024,18,26,0.6923076923076923,Coastal Carolina,18,0.17391304347826086,23
1767,Jacksonville St.,11/21/2024,19,27,0.7037037037037037,East Carolina,8,0.625,24
1768,Jacksonville St.,11/22/2024,19,28,0.6785714285714286,Toledo,-2,0.5925925925925926,27
1769,Jacksonville St.,11/23/2024,19,29,0.6551724137931034,James Madison,-6,0.6538461538461539,26
1770,Jacksonville St.,12/02/2024,20,30,0.6666666666666666,Columbia International,30,0.0,2
1771,Jacksonville St.,12/08/2024,20,31,0.6451612903225806,South Alabama,-2,0.6428571428571429,28
1772,Jacksonville St.,12/14/2024,21,32,0.65625,Utah Valley,4,0.7096774193548387,31
1773,Jacksonville St.,12/17/2024,21,33,0.6363636363636364,Missouri,-11,0.65625,32
1774,Jacksonville St.,12/21/2024,22,34,0.6470588235294118,Eastern Kentucky,11,0.5806451612903226,31
1775,Jacksonville St.,12/30/2024,23,35,0.6571428571428571,Fort Valley St.,41,0.0,1
1776,Texas A&M Kingsville,11/27/2024,0,1,0.0,Texas Southern,-8,0.5384615384615384,26
1777,Sacramento St.,01/04/2025,1,1,1.0,Portland St.,3,0.0,1
1778,Sacramento St.,01/09/2025,1,2,0.5,Idaho,-13,0.6666666666666666,3
1779,Sacramento St.,01/11/2025,1,3,0.3333333333333333,Eastern Washington,-11,0.5,4
1780,Sacramento St.,01/16/2025,1,4,0.25,Northern Arizona,-24,0.4,5
1781,Sacramento St.,01/18/2025,1,5,0.2,Northern Colorado,-4,1.0,6
1782,Sacramento St.,01/23/2025,2,6,0.3333333333333333,Idaho St.,4,0.5,6
1783,Sacramento St.,01/25/2025,2,7,0.2857142857142857,Weber St.,-6,0.2857142857142857,7
1784,Sacramento St.,01/30/2025,2,8,0.25,Montana St.,-12,0.4444444444444444,9
1785,Sacramento St.,02/01/2025,2,9,0.2222222222222222,Montana,-28,0.8,10
1786,Sacramento St.,02/06/2025,2,10,0.2,Eastern Washington,-3,0.36363636363636365,11
1787,Sacramento St.,02/08/2025,2,11,0.18181818181818182,Idaho,-2,0.5,12
1788,Sacramento St.,02/13/2025,2,12,0.16666666666666666,Northern Colorado,-16,0.8461538461538461,13
1789,Sacramento St.,02/15/2025,2,13,0.15384615384615385,Northern Arizona,-4,0.42857142857142855,14
1790,Sacramento St.,02/20/2025,3,14,0.21428571428571427,Weber St.,3,0.21428571428571427,14
1791,Sacramento St.,02/22/2025,3,15,0.2,Idaho St.,-17,0.5333333333333333,15
1792,Sacramento St.,02/27/2025,3,16,0.1875,Montana,-6,0.875,16
1793,Sacramento St.,03/01/2025,3,17,0.17647058823529413,Montana St.,-27,0.47058823529411764,17
1794,Sacramento St.,03/03/2025,3,18,0.16666666666666666,Portland St.,-3,0.6111111111111112,18
1795,Sacramento St.,03/08/2025,3,19,0.15789473684210525,Weber St.,-13,0.3157894736842105,19
1796,Sacramento St.,11/05/2024,4,20,0.2,Cal Maritime,62,0.0,1
1797,Sacramento St.,11/08/2024,4,21,0.19047619047619047,Fresno St.,-7,0.15789473684210525,19
1798,Sacramento St.,11/12/2024,4,22,0.18181818181818182,UC San Diego,-10,0.8333333333333334,24
1799,Sacramento St.,11/16/2024,4,23,0.17391304347826086,CSUN,-10,0.6666666666666666,24
1800,Sacramento St.,11/24/2024,4,24,0.16666666666666666,California,-6,0.4444444444444444,27
1801,Sacramento St.,11/27/2024,5,25,0.2,Air Force,2,0.11538461538461539,26
1802,Sacramento St.,11/30/2024,5,26,0.19230769230769232,Mercyhurst,-6,0.56,25
1803,Sacramento St.,12/04/2024,5,27,0.18518518518518517,Denver,-21,0.3333333333333333,27
1804,Sacramento St.,12/07/2024,5,28,0.17857142857142858,Nebraska Omaha,-10,0.6451612903225806,31
1805,Sacramento St.,12/14/2024,5,29,0.1724137931034483,UC Davis,-7,0.4482758620689655,29
1806,Sacramento St.,12/17/2024,5,30,0.16666666666666666,Oregon St.,-37,0.6071428571428571,28
1807,Sacramento St.,12/22/2024,6,31,0.1935483870967742,Cal St.Stanislaus,51,0.0,3
1808,Sacramento St.,12/30/2024,7,32,0.21875,Bethesda,40,0.0,5
1809,Delaware,01/02/2025,0,1,0.0,Northeastern,-3,1.0,1
1810,Delaware,01/04/2025,1,2,0.5,Monmouth,20,0.5,2
1811,Delaware,01/09/2025,2,3,0.6666666666666666,North Carolina A&T,10,0.0,3
1812,Delaware,01/11/2025,2,4,0.5,Hampton,-6,0.25,4
1813,Delaware,01/16/2025,3,5,0.6,Stony Brook,10,0.0,5
1814,Delaware,01/18/2025,4,6,0.6666666666666666,Elon,2,0.6666666666666666,6
1815,Delaware,01/23/2025,4,7,0.5714285714285714,Hofstra,-25,0.42857142857142855,7
1816,Delaware,01/25/2025,4,8,0.5,Drexel,-13,0.5,8
1817,Delaware,01/30/2025,4,9,0.4444444444444444,Towson,-10,0.8888888888888888,9
1818,Delaware,02/01/2025,4,10,0.4,Monmouth,-9,0.5,10
1819,Delaware,02/06/2025,4,11,0.36363636363636365,UNC Wilmington,-10,0.8181818181818182,11
1820,Delaware,02/08/2025,5,12,0.4166666666666667,William & Mary,10,0.6666666666666666,12
1821,Delaware,02/13/2025,5,13,0.38461538461538464,Towson,-5,0.9230769230769231,13
1822,Delaware,02/15/2025,5,14,0.35714285714285715,Campbell,-5,0.7142857142857143,14
1823,Delaware,02/20/2025,5,15,0.3333333333333333,Drexel,-4,0.4,15
1824,Delaware,02/22/2025,5,16,0.3125,Hofstra,-13,0.3125,16
1825,Delaware,02/27/2025,5,17,0.29411764705882354,Charleston,-10,0.7058823529411765,17
1826,Delaware,03/01/2025,5,18,0.2777777777777778,UNC Wilmington,-30,0.7777777777777778,18
1827,Delaware,03/07/2025,6,19,0.3157894736842105,Stony Brook,4,0.21052631578947367,19
1828,Delaware,03/08/2025,7,20,0.35,Campbell,17,0.5263157894736842,19
1829,Delaware,03/09/2025,7,21,0.3333333333333333,William & Mary,-78,0.631578947368421,19
1830,Delaware,03/10/2025,8,22,0.36363636363636365,Towson,10,0.85,20
1831,Delaware,03/11/2025,8,23,0.34782608695652173,UNC Wilmington,-4,0.8095238095238095,21
1832,Delaware,11/04/2024,8,24,0.3333333333333333,Bucknell,-12,0.7142857142857143,21
1833,Delaware,11/07/2024,9,25,0.36,Robert Morris,4,0.7391304347826086,23
1834,Delaware,11/12/2024,10,26,0.38461538461538464,Iona,6,0.5416666666666666,24
1835,Delaware,11/18/2024,10,27,0.37037037037037035,Bryant,-1,0.8333333333333334,24
1836,Delaware,11/23/2024,10,28,0.35714285714285715,Vermont,-4,0.7083333333333334,24
1837,Delaware,11/24/2024,11,29,0.3793103448275862,Yale,6,0.7307692307692307,26
1838,Delaware,11/30/2024,12,30,0.4,Rider,6,0.5,28
1839,Delaware,12/03/2024,13,31,0.41935483870967744,Delaware St.,13,0.48,25
1840,Delaware,12/06/2024,13,32,0.40625,Duquesne,-14,0.3333333333333333,27
1841,Delaware,12/10/2024,14,33,0.42424242424242425,Chestnut Hill,27,0.0,1
1842,Delaware,12/17/2024,15,34,0.4411764705882353,Misericordia,17,0.0,2
1843,Delaware,12/20/2024,15,35,0.42857142857142855,Saint Peter's,-8,0.42857142857142855,28
1844,Delaware,12/28/2024,15,36,0.4166666666666667,St. John's,-21,0.9117647058823529,34
1845,Dickinson,11/04/2024,0,1,0.0,William & Mary,-48,0.65,20
1846,Nebraska Omaha,01/02/2025,1,1,1.0,North Dakota,10,0.0,1
1847,Nebraska Omaha,01/04/2025,2,2,1.0,North Dakota St.,5,0.0,2
1848,Nebraska Omaha,01/08/2025,3,3,1.0,Kansas City,19,0.6666666666666666,3
1849,Nebraska Omaha,01/11/2025,4,4,1.0,South Dakota St.,7,0.3333333333333333,3
1850,Nebraska Omaha,01/15/2025,5,5,1.0,Denver,18,0.0,5
1851,Nebraska Omaha,01/23/2025,6,6,1.0,St. Thomas,11,0.8333333333333334,6
1852,Nebraska Omaha,01/25/2025,7,7,1.0,Oral Roberts,8,0.2857142857142857,7
1853,Nebraska Omaha,01/29/2025,7,8,0.875,South Dakota,-4,0.5,8
1854,Nebraska Omaha,02/01/2025,8,9,0.8888888888888888,Denver,9,0.2222222222222222,9
1855,Nebraska Omaha,02/06/2025,9,10,0.9,North Dakota,3,0.4,10
1856,Nebraska Omaha,02/08/2025,10,11,0.9090909090909091,North Dakota St.,11,0.36363636363636365,11
1857,Nebraska Omaha,02/13/2025,10,12,0.8333333333333334,South Dakota St.,-13,0.7272727272727273,11
1858,Nebraska Omaha,02/15/2025,10,13,0.7692307692307693,St. Thomas,-11,0.8333333333333334,12
1859,Nebraska Omaha,02/19/2025,11,14,0.7857142857142857,Kansas City,12,0.23076923076923078,13
1860,Nebraska Omaha,02/22/2025,12,15,0.8,South Dakota,8,0.5714285714285714,14
1861,Nebraska Omaha,03/01/2025,13,16,0.8125,Oral Roberts,23,0.25,16
1862,Nebraska Omaha,03/06/2025,14,17,0.8235294117647058,Kansas City,9,0.2777777777777778,18
1863,Nebraska Omaha,03/08/2025,15,18,0.8333333333333334,South Dakota,25,0.5555555555555556,18
1864,Nebraska Omaha,03/09/2025,16,19,0.8421052631578947,St. Thomas,10,0.7368421052631579,19
1865,Nebraska Omaha,03/20/2025,16,20,0.8,St. John's,-30,0.9523809523809523,21
1866,Nebraska Omaha,11/04/2024,17,21,0.8095238095238095,Mid America Christian,16,0.0,1
1867,Nebraska Omaha,11/07/2024,18,22,0.8181818181818182,Stetson,3,0.3333333333333333,21
1868,Nebraska Omaha,11/09/2024,18,23,0.782608695652174,Minnesota,-4,0.42857142857142855,21
1869,Nebraska Omaha,11/14/2024,18,24,0.75,UNLV,-11,0.5217391304347826,23
1870,Nebraska Omaha,11/16/2024,18,25,0.72,Southern Utah,-6,0.38095238095238093,21
1871,Nebraska Omaha,11/22/2024,18,26,0.6923076923076923,Alabama St.,-18,0.6666666666666666,27
1872,Nebraska Omaha,11/23/2024,18,27,0.6666666666666666,Akron,-8,0.8214285714285714,28
1873,Nebraska Omaha,11/24/2024,19,28,0.6785714285714286,Lamar,6,0.5384615384615384,26
1874,Nebraska Omaha,11/30/2024,19,29,0.6551724137931034,Abilene Christian,-16,0.5,24
1875,Nebraska Omaha,12/04/2024,19,30,0.6333333333333333,Montana St.,-11,0.4827586206896552,29
1876,Nebraska Omaha,12/07/2024,20,31,0.6451612903225806,Sacramento St.,10,0.17857142857142858,28
1877,Nebraska Omaha,12/13/2024,20,32,0.625,Northern Iowa,-20,0.6,30
1878,Nebraska Omaha,12/15/2024,20,33,0.6060606060606061,Iowa St.,-32,0.71875,32
1879,Nebraska Omaha,12/21/2024,21,34,0.6176470588235294,Cal Poly,4,0.4857142857142857,35
1880,Nebraska Omaha,12/28/2024,22,35,0.6285714285714286,Mount Marty,30,0.0,3
1881,Jacksonville,01/02/2025,0,1,0.0,Lipscomb,-5,1.0,1
1882,Jacksonville,01/04/2025,1,2,0.5,Austin Peay,24,0.5,2
1883,Jacksonville,01/09/2025,2,3,0.6666666666666666,Bellarmine,15,0.0,3
1884,Jacksonville,01/11/2025,3,4,0.75,Eastern Kentucky,7,0.5,4
1885,Jacksonville,01/16/2025,4,5,0.8,North Alabama,4,0.6,5
1886,Jacksonville,01/18/2025,5,6,0.8333333333333334,Central Arkansas,10,0.16666666666666666,6
1887,Jacksonville,01/23/2025,6,7,0.8571428571428571,West Georgia,17,0.14285714285714285,7
1888,Jacksonville,01/25/2025,7,8,0.875,Queens,10,0.625,8
1889,Jacksonville,01/29/2025,7,9,0.7777777777777778,Florida Gulf Coast,-4,0.7777777777777778,9
1890,Jacksonville,02/01/2025,7,10,0.7,North Florida,-3,0.5,10
1891,Jacksonville,02/06/2025,8,11,0.7272727272727273,Stetson,9,0.45454545454545453,11
1892,Jacksonville,02/08/2025,9,12,0.75,Bellarmine,9,0.0,12
1893,Jacksonville,02/13/2025,10,13,0.7692307692307693,Central Arkansas,15,0.15384615384615385,13
1894,Jacksonville,02/15/2025,10,14,0.7142857142857143,North Alabama,-13,0.7857142857142857,14
1895,Jacksonville,02/18/2025,10,15,0.6666666666666666,Florida Gulf Coast,-16,0.6666666666666666,15
1896,Jacksonville,02/20/2025,10,16,0.625,North Florida,-4,0.5,16
1897,Jacksonville,02/24/2025,11,17,0.6470588235294118,Eastern Kentucky,4,0.6470588235294118,17
1898,Jacksonville,02/26/2025,12,18,0.6666666666666666,Stetson,7,0.3333333333333333,18
1899,Jacksonville,03/03/2025,13,19,0.6842105263157895,Eastern Kentucky,11,0.631578947368421,19
1900,Jacksonville,03/06/2025,13,20,0.65,North Alabama,-15,0.8,20
1901,Jacksonville,11/04/2024,14,21,0.6666666666666666,Trinity Baptist,13,0.0,1
1902,Jacksonville,11/07/2024,14,22,0.6363636363636364,Florida,-21,0.8333333333333334,24
1903,Jacksonville,11/11/2024,14,23,0.6086956521739131,Furman,-9,0.64,25
1904,Jacksonville,11/14/2024,15,24,0.625,South Carolina St.,9,0.7272727272727273,22
1905,Jacksonville,11/20/2024,16,25,0.64,Virginia Tech,10,0.4583333333333333,24
1906,Jacksonville,11/25/2024,16,26,0.6153846153846154,Mercer,-1,0.38461538461538464,26
1907,Jacksonville,11/26/2024,17,27,0.6296296296296297,Siena,11,0.4230769230769231,26
1908,Jacksonville,11/30/2024,17,28,0.6071428571428571,Georgia,-46,0.5357142857142857,28
1909,Jacksonville,12/05/2024,18,29,0.6206896551724138,Florida Tech,21,0.0,4
1910,Jacksonville,12/10/2024,18,30,0.6,Florida Atlantic,-22,0.53125,32
1911,Jacksonville,12/14/2024,19,31,0.6129032258064516,East Tennessee St.,8,0.6,30
1912,Jacksonville,12/21/2024,19,32,0.59375,UCF,-20,0.53125,32
1913,Franklin,11/08/2024,0,1,0.0,Ball St.,-27,0.42857142857142855,21
1914,Bluefield,11/09/2024,0,1,0.0,Elon,-37,0.42857142857142855,21
1915,Bluefield,12/11/2024,0,2,0.0,UNC Asheville,-46,0.6296296296296297,27
1916,Longwood,01/02/2025,0,1,0.0,Presbyterian,-8,1.0,1
1917,Longwood,01/04/2025,1,2,0.5,Charleston Southern,5,0.0,1
1918,Longwood,01/08/2025,2,3,0.6666666666666666,UNC Asheville,9,0.5,2
1919,Longwood,01/11/2025,2,4,0.5,Winthrop,-19,0.5,4
1920,Longwood,01/16/2025,3,5,0.6,High Point,2,0.6,5
1921,Longwood,01/22/2025,4,6,0.6666666666666666,Radford,3,0.5,6
1922,Longwood,01/25/2025,5,7,0.7142857142857143,USC Upstate,26,0.14285714285714285,7
1923,Longwood,01/29/2025,5,8,0.625,Gardner Webb,-5,0.5,8
1924,Longwood,02/01/2025,5,9,0.5555555555555556,Charleston Souther,-4,0.6,5
1925,Longwood,02/08/2025,5,10,0.5,Radford,-2,0.5454545454545454,11
1926,Longwood,02/13/2025,5,11,0.45454545454545453,High Point,-11,0.8333333333333334,12
1927,Longwood,02/15/2025,5,12,0.4166666666666667,Presbyterian,-9,0.3333333333333333,12
1928,Longwood,02/19/2025,6,13,0.46153846153846156,Gardner Webb,13,0.38461538461538464,13
1929,Longwood,02/22/2025,6,14,0.42857142857142855,UNC Asheville,-5,0.7857142857142857,14
1930,Longwood,02/27/2025,6,15,0.4,Winthrop,-26,0.6,15
1931,Longwood,03/01/2025,7,16,0.4375,USC Upstate,17,0.1875,16
1932,Longwood,03/07/2025,7,17,0.4117647058823529,Winthrop,-9,0.6470588235294118,17
1933,Longwood,11/04/2024,8,18,0.4444444444444444,Randolph,11,0.0,1
1934,Longwood,11/09/2024,9,19,0.47368421052631576,Morgan St.,18,0.47368421052631576,19
1935,Longwood,11/13/2024,10,20,0.5,Milwaukee,14,0.5714285714285714,21
1936,Longwood,11/16/2024,11,21,0.5238095238095238,Tennessee Martin,2,0.4583333333333333,24
1937,Longwood,11/19/2024,12,22,0.5454545454545454,Binghamton,6,0.391304347826087,23
1938,Longwood,11/22/2024,13,23,0.5652173913043478,UAB,8,0.7037037037037037,27
1939,Longwood,11/24/2024,13,24,0.5416666666666666,McNeese,-15,0.8888888888888888,27
1940,Longwood,11/25/2024,13,25,0.52,Kansas St.,-16,0.5,28
1941,Longwood,12/01/2024,14,26,0.5384615384615384,Regent,53,0.0,1
1942,Longwood,12/05/2024,15,27,0.5555555555555556,Maryland Eastern Shore,4,0.05555555555555555,18
1943,Longwood,12/08/2024,16,28,0.5714285714285714,Mary Baldwin,57,0.0,2
1944,Longwood,12/14/2024,16,29,0.5517241379310345,North Carolina Central,-7,0.1875,16
1945,Longwood,12/18/2024,17,30,0.5666666666666667,Campbell,22,0.4838709677419355,31
1946,Longwood,12/20/2024,18,31,0.5806451612903226,North Carolina Cen,15,0.6666666666666666,15
1947,Longwood,12/29/2024,18,32,0.5625,SMU,-16,0.6470588235294118,34
1948,Washington Adventist,01/20/2025,0,1,0.0,Norfolk St.,-63,0.8,5
1949,Southeast Missouri,01/02/2025,1,1,1.0,Tennessee St.,2,0.0,1
1950,Southeast Missouri,01/04/2025,1,2,0.5,Tennessee Martin,-3,0.5,2
1951,Southeast Missouri,01/09/2025,2,3,0.6666666666666666,Southern Indiana,11,0.0,2
1952,Southeast Missouri,01/11/2025,2,4,0.5,Morehead St.,-11,0.6666666666666666,3
1953,Southeast Missouri,01/14/2025,2,5,0.4,Little Rock,-2,0.6,5
1954,Southeast Missouri,01/16/2025,3,6,0.5,Tennessee Tech,7,0.6,5
1955,Southeast Missouri,01/23/2025,3,7,0.42857142857142855,Lindenwood,-4,0.42857142857142855,7
1956,Southeast Missouri,01/25/2025,4,8,0.5,Western Illinois,21,0.125,8
1957,Southeast Missouri,01/30/2025,5,9,0.5555555555555556,Tennessee Martin,11,0.4444444444444444,9
1958,Southeast Missouri,02/01/2025,6,10,0.6,Tennessee St.,2,0.6,10
1959,Southeast Missouri,02/06/2025,7,11,0.6363636363636364,Morehead St.,29,0.6,10
1960,Southeast Missouri,02/08/2025,8,12,0.6666666666666666,Southern Indiana,5,0.2727272727272727,11
1961,Southeast Missouri,02/11/2025,9,13,0.6923076923076923,Little Rock,12,0.6428571428571429,14
1962,Southeast Missouri,02/15/2025,10,14,0.7142857142857143,Tennessee Tech,14,0.5,14
1963,Southeast Missouri,02/20/2025,11,15,0.7333333333333333,Western Illinois,21,0.2,15
1964,Southeast Missouri,02/22/2025,12,16,0.75,Lindenwood,16,0.5,16
1965,Southeast Missouri,02/27/2025,13,17,0.7647058823529411,SIUE,15,0.7058823529411765,17
1966,Southeast Missouri,03/01/2025,13,18,0.7222222222222222,Eastern Illinois,-15,0.42105263157894735,19
1967,Southeast Missouri,03/07/2025,14,19,0.7368421052631579,Little Rock,19,0.5714285714285714,21
